"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs10032893"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs10032893"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs10032893"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs10032893"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs9999976"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs9999976"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs9999976"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs9999976"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs9999976"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs9999976"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs9999976"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs9999976"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs9999976"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs9999976"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs9999976"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs9999976"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs9999976"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs9999976"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs10000067"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs10000067"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs10000067"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs10000067"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs10000067"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs10000067"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs10000067"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs10000067"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs10000067"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs10000067"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs10000067"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs10000067"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs10000067"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs10000067"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs76088139"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs76088139"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs76088139"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs76088139"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs76088139"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs76088139"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs76088139"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs76088139"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs76088139"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs76088139"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs76088139"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs76088139"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs76088139"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs76088139"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs12651165"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs12651165"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs12651165"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs12651165"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs12651165"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs12651165"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs12651165"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs12651165"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs12651165"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs12651165"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs12651165"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs12651165"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs12651165"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs12651165"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs66503521"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs66503521"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs66503521"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs66503521"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs66503521"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs66503521"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs66503521"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs66503521"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs66503521"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs66503521"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs66503521"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs66503521"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs66503521"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs66503521"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs78214433"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs78214433"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs78214433"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs78214433"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs78214433"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs78214433"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs78214433"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs78214433"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs78214433"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs78214433"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs78214433"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs78214433"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs78214433"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs78214433"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs28818226"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs28818226"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs28818226"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs28818226"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs28818226"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs28818226"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs28818226"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs28818226"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs28818226"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs28818226"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs28818226"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs28818226"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs28818226"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs28818226"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs112284270"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs112284270"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs112284270"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs112284270"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs112284270"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs112284270"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs112284270"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs112284270"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs112284270"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs112284270"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs112284270"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs112284270"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs112284270"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs112284270"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs9991913"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs9991913"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs9991913"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs9991913"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs9991913"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs9991913"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs9991913"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs9991913"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs9991913"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs9991913"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs9991913"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs9991913"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs9991913"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs9991913"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs9992022"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs9992022"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs9992022"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs9992022"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs9992022"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs9992022"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs9992022"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
"rs9992022"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.542"	"1.3192612"	"(,)"	8e-07
"rs9992022"	"Alcohol dependence"	"rs2241894"	"chr4:100266133"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.46"	"0.0265"	"(,)"	5e-10
"rs9992022"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.5409999999999999"	"1.3192612"	"(,)"	7e-07
"rs9992022"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"0.46"	"0.0266"	"(,)"	3e-10
"rs9992022"	"Alcohol dependence"	"rs12639833"	"chr4:100267372"	"C=0.793, T=0.207"	"0.939254486884492"	"1"	"NR"	NA	NA	6e-06
"rs9992022"	"Serum 25-Hydroxyvitamin D levels"	"rs12642639"	"chr4:100301241"	"A=0.197, C=0.803"	"1"	"1"	"NR"	"0.0152566"	"0.01-0.02"	2e-09
"rs9992022"	"Bitter alcoholic beverage consumption"	"rs17028973"	"chr4:100322786"	"C=0.187, T=0.813"	"0.874926572219435"	"0.966343702192759"	"0.8118"	"0.0103"	"0.0078-0.0128"	5e-15
"rs9994612"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.773"	"1.2004802"	"(,)"	2e-06
"rs9994612"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.548"	"1.3297873"	"(,)"	1e-07
"rs9994612"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"NR"	NA	NA	5e-06
"rs9994612"	"Alcohol dependence"	"rs2173201"	"chr4:100250970"	"A=0.207, C=0.793"	"0.939254486884492"	"1"	"0.453"	"0.0268"	"(,)"	1e-10
"rs9994612"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.478"	"1.3297873"	"(,)"	4e-07
"rs9994612"	"Alcohol dependence"	"rs1614972"	"chr4:100258155"	"C=0.768, T=0.232"	"0.810500410172272"	"1"	"0.522"	"0.0277"	"(,)"	3e-09
"rs9994612"	"Alcohol consumption (drinks per week) (MTAG)"	"rs3846449"	"chr4:100259126"	"C=0.207, T=0.793"	"0.939254486884492"	"1"	"0.222"	"0.0134997"	"0.01-0.017"	2e-17
